uniqueID,connectingJumpPoint,semiMajorAxis,eccentricity,minimumSeparation,maximumSeparation,cartesianX,cartesianY,cartesianZ,cartesianVelocityX,cartesianVelocityY,cartesianVelocityZ,distanceFromSol,distanceToConnectingPoint
000710004,,1.36676,0.19879,1.09506,1.63846,23.9342,0.487833,16.3127,4.38e-06,1.74e-05,-6.95e-06,28.9687
000810001,,1.73888,0.10446,1.55724,1.92053,24.2397,0.522425,10.4265,-6.8e-07,4.89e-05,-8.8e-07,26.3922
000810002,,2.65254,0.0517056,2.51539,2.7897,24.2397,0.522425,10.4265,-6.8e-07,4.89e-05,-8.8e-07,26.3922
000910001,,1.69911,0.595652,0.687032,2.71119,7.84376,0.177365,8.06419,4.91e-06,4.76e-05,-5.67e-06,11.2511
000910002,,1.12827,0.099343,1.01618,1.24035,7.84376,0.177365,8.06419,4.91e-06,4.76e-05,-5.67e-06,11.2511
000910003,,0.765863,0.496551,0.385573,1.14615,7.84376,0.177365,8.06419,4.91e-06,4.76e-05,-5.67e-06,11.2511
000910004,,0.436414,0.0485567,0.415223,0.457605,7.84376,0.177365,8.06419,4.91e-06,4.76e-05,-5.67e-06,11.2511
001110001,,1.0347,0.702822,0.307491,1.76191,3.44884,0.081384,-2.63351,-1.4e-05,0.00011824,-5.33e-05,4.3399
001110002,,0.732483,0.0988779,0.660057,0.804909,3.44884,0.081384,-2.63351,-1.4e-05,0.00011824,-5.33e-05,4.3399
001210001,,23.8804,0.0518911,22.6412,25.1196,7.87878,0.195428,8.10784,5e-06,4.83e-05,-5.73e-06,11.3071
001210002,,15.2494,0.203838,12.141,18.3577,7.87878,0.195428,8.10784,5e-06,4.83e-05,-5.73e-06,11.3071
001320001,,6.99145,0.0483136,6.65367,7.32923,10.6128,0.289466,17.2827,-1.43e-05,2.45e-05,-1.09e-05,20.284
001320002,,2.44709,0.698219,0.738485,4.1557,10.6128,0.289466,17.2827,-1.43e-05,2.45e-05,-1.09e-05,20.284
001320003,,1.74407,0.104369,1.56204,1.9261,10.6128,0.289466,17.2827,-1.43e-05,2.45e-05,-1.09e-05,20.284
001320004,,1.18047,0.203767,0.939928,1.42101,10.6128,0.289466,17.2827,-1.43e-05,2.45e-05,-1.09e-05,20.284
001320005,,0.807346,0.048678,0.768046,0.846646,10.6128,0.289466,17.2827,-1.43e-05,2.45e-05,-1.09e-05,20.284
001320006,,0.532733,0.102636,0.478056,0.587411,10.6128,0.289466,17.2827,-1.43e-05,2.45e-05,-1.09e-05,20.284
001320007,,0.390449,0,0.390449,0.390449,10.6128,0.289466,17.2827,-1.43e-05,2.45e-05,-1.09e-05,20.284
001510001,,0.853858,0,0.853858,0.853858,6.83577,0.188543,-15.2449,-4.13e-05,1.47e-05,-1.83e-05,16.7084
001510002,,0.55398,0.0990741,0.499095,0.608865,6.83577,0.188543,-15.2449,-4.13e-05,1.47e-05,-1.83e-05,16.7084
001610001,,1.73266,0,1.73266,1.73266,11.949,0.344882,6.63205,9e-08,2.52e-05,-1.31e-05,13.6705
001610002,,2.47398,0.0488557,2.35311,2.59484,11.949,0.344882,6.63205,9e-08,2.52e-05,-1.31e-05,13.6705
001710001,,2.12375,0.395145,1.28456,2.96294,26.5117,0.957394,-7.02139,-3e-07,-1.67e-06,-1.38e-06,27.4424
001710002,,3.1367,0.0518315,2.97412,3.29928,26.5117,0.957394,-7.02139,-3e-07,-1.67e-06,-1.38e-06,27.4424
001810001,,23.4546,0.0480188,22.3284,24.5809,25.9746,0.951042,14.4613,-2e-08,1.96e-05,-2.65e-05,29.7442
001810002,,32.9245,0.0223158,32.1898,33.6593,25.9746,0.951042,14.4613,-2e-08,1.96e-05,-2.65e-05,29.7442
002110001,,0.816714,0.401297,0.488969,1.14446,20.8521,0.825903,-10.6891,1.42e-06,7.92e-05,8.89e-06,23.4467
002110002,,0.511213,0,0.511213,0.511213,20.8521,0.825903,-10.6891,1.42e-06,7.92e-05,8.89e-06,23.4467
002210001,,17.8006,0.303608,12.3962,23.2051,8.60001,0.344589,14.4095,1.68e-05,4.33e-05,2.39e-06,16.7842
002310001,,1.09804,0.200743,0.877618,1.31847,25.383,1.22777,-2.57415,-6.69e-06,3.14e-05,1.79e-06,25.5428
002310002,,0.617055,0.0991298,0.555886,0.678223,25.383,1.22777,-2.57415,-6.69e-06,3.14e-05,1.79e-06,25.5428
002410001,,0.442317,0.40357,0.263811,0.620823,18.047,0.887717,-5.00004,8.23e-06,-7.26e-06,-2.76e-05,18.7477
002410002,,0.67325,0.0493494,0.640025,0.706474,18.047,0.887717,-5.00004,8.23e-06,-7.26e-06,-2.76e-05,18.7477
002410003,,0.978956,0.202141,0.781069,1.17684,18.047,0.887717,-5.00004,8.23e-06,-7.26e-06,-2.76e-05,18.7477
002410004,,1.40677,0.097722,1.2693,1.54424,18.047,0.887717,-5.00004,8.23e-06,-7.26e-06,-2.76e-05,18.7477
002410005,,2.09937,0.104477,1.88004,2.31871,18.047,0.887717,-5.00004,8.23e-06,-7.26e-06,-2.76e-05,18.7477
002410006,,3.15889,0.0286996,3.06823,3.24955,18.047,0.887717,-5.00004,8.23e-06,-7.26e-06,-2.76e-05,18.7477
002410007,,4.99959,0.0987336,4.50597,5.49322,18.047,0.887717,-5.00004,8.23e-06,-7.26e-06,-2.76e-05,18.7477
002410008,,6.94636,0.785999,1.48652,12.4062,18.047,0.887717,-5.00004,8.23e-06,-7.26e-06,-2.76e-05,18.7477
002810001,,0.405812,0.202994,0.323435,0.48819,25.9193,1.42172,10.3371,1.31e-05,2.64e-05,-3.65e-05,27.9408
002910001,,0.963252,0.0989284,0.867959,1.05854,10.7082,0.600442,-17.1056,3.55e-06,-1.13e-05,1.82e-06,20.1898
002910002,,1.26161,0.0994986,1.13608,1.38714,10.7082,0.600442,-17.1056,3.55e-06,-1.13e-05,1.82e-06,20.1898
002910003,,1.88891,0.0514388,1.79174,1.98607,10.7082,0.600442,-17.1056,3.55e-06,-1.13e-05,1.82e-06,20.1898
002910004,,2.88062,0.0977632,2.599,3.16224,10.7082,0.600442,-17.1056,3.55e-06,-1.13e-05,1.82e-06,20.1898
003020001,,1.40059,0.202276,1.11728,1.68389,9.44891,0.546364,25.0835,3.26e-05,9.35e-05,-1.43e-05,26.8097
003020002,,0.964698,0,0.964698,0.964698,9.44891,0.546364,25.0835,3.26e-05,9.35e-05,-1.43e-05,26.8097
003020003,,0.596485,0.101188,0.536128,0.656843,9.44891,0.546364,25.0835,3.26e-05,9.35e-05,-1.43e-05,26.8097
003110001,,0.417033,0.0516741,0.395483,0.438583,22.521,1.32662,-16.8947,-2.44e-05,-3.01e-05,-3.49e-05,28.1849
003110002,,0.620865,0.0134418,0.61252,0.629211,22.521,1.32662,-16.8947,-2.44e-05,-3.01e-05,-3.49e-05,28.1849
003210001,,1.01137,0.0519773,0.958802,1.06394,3.17151,0.18905,19.3292,-1.85e-05,2.28e-05,2.8e-06,19.5886
003210002,,0.363024,0.0495396,0.34504,0.381008,3.17151,0.18905,19.3292,-1.85e-05,2.28e-05,2.8e-06,19.5886
003310001,,0.539809,0.200928,0.431347,0.648272,4.77924,0.32306,-1.38567,-3.38e-05,1.54e-05,-6.1e-06,4.9868
003410001,,0.760046,0.495646,0.383332,1.13676,15.1313,1.06028,-17.0012,-1.93e-05,-6.47e-06,-1.75e-05,22.7842
003410002,,0.441011,0.0512744,0.418399,0.463624,15.1313,1.06028,-17.0012,-1.93e-05,-6.47e-06,-1.75e-05,22.7842
003510001,,2.24237,0.499162,1.12306,3.36167,3.0755,0.217909,-17.224,-7.42e-06,3.64e-05,-8.7e-07,17.4978
003510002,,3.42126,0.048795,3.25432,3.58821,3.0755,0.217909,-17.224,-7.42e-06,3.64e-05,-8.7e-07,17.4978
003610001,,3.30571,0.10253,2.96678,3.64465,15.2994,1.0862,5.54029,1.61e-05,5.83e-05,-5.6e-05,16.3079
003610002,,2.17836,0.699491,0.654616,3.7021,15.2994,1.0862,5.54029,1.61e-05,5.83e-05,-5.6e-05,16.3079
003620001,,1.80644,0.103589,1.61931,1.99357,14.3227,1.0178,5.18762,1.54e-05,5.27e-05,-5.29e-05,15.2672
003710001,,0.891984,0.300954,0.623538,1.16043,14.1542,1.0276,-17.0749,2e-05,3.72e-05,1.88e-05,22.2025
003710002,,0.573186,0.504005,0.284298,0.862074,14.1542,1.0276,-17.0749,2e-05,3.72e-05,1.88e-05,22.2025
003810001,,3.57231,0.501464,1.78092,5.3637,13.6727,1.00995,-17.965,4.46e-06,3.49e-05,2.38e-05,22.5989
003910001,,0.607422,0.395444,0.36722,0.847623,11.3009,0.845066,9.83317,-4.7e-06,4.11e-05,6.56e-06,15.0038
003910002,,0.873364,0.0498515,0.829825,0.916902,11.3009,0.845066,9.83317,-4.7e-06,4.11e-05,6.56e-06,15.0038
004010001,,1.06286,0.604211,0.420669,1.70506,20.1989,1.53106,11.3133,-2.93e-05,7.57e-05,4.21e-05,23.2019
004010002,,0.716701,0.197531,0.575131,0.858272,20.1989,1.53106,11.3133,-2.93e-05,7.57e-05,4.21e-05,23.2019
004110001,,0.846818,0.796885,0.172001,1.52164,14.9612,1.13867,2.34333,3.49e-05,8.22e-06,1.12e-05,15.186
004110002,,1.22273,0.301686,0.85385,1.59161,14.9612,1.13867,2.34333,3.49e-05,8.22e-06,1.12e-05,15.186
004110003,,1.77626,0.0507648,1.68609,1.86643,14.9612,1.13867,2.34333,3.49e-05,8.22e-06,1.12e-05,15.186
004110004,,2.67422,0.0990887,2.40924,2.93921,14.9612,1.13867,2.34333,3.49e-05,8.22e-06,1.12e-05,15.186
004210001,,0.529526,0.0992163,0.476988,0.582063,26.39,2.07476,-6.33355,2.38e-05,5.44e-05,-6.79e-06,27.2183
004210002,,0.353909,0.202272,0.282323,0.425495,26.39,2.07476,-6.33355,2.38e-05,5.44e-05,-6.79e-06,27.2183
004210003,,5.3582,0.195868,4.30871,6.4077,26.39,2.07476,-6.33355,2.38e-05,5.44e-05,-6.79e-06,27.2183
004310001,,0.642237,0.101566,0.577007,0.707466,16.0278,1.28087,2.89385,4.6e-07,-2e-08,-2.52e-06,16.3372
004410001,,0.644026,0.0476457,0.613341,0.674711,2.57127,0.20667,2.49306,-1.7e-07,5.04e-05,1.37e-05,3.5873
004510001,,2.96733,0.499946,1.48382,4.45083,22.9391,1.87564,-3.25636,-1.66e-05,4.59e-05,-1.46e-05,23.245
004510002,,4.34113,0.782844,0.942702,7.73955,22.9391,1.87564,-3.25636,-1.66e-05,4.59e-05,-1.46e-05,23.245
004610001,,0.43558,0.0992386,0.392354,0.478806,20.6936,1.72793,-3.64841,-5.01e-06,-4.22e-06,-3.04e-05,21.0837
004610002,,0.598001,0.196354,0.480581,0.715421,20.6936,1.72793,-3.64841,-5.01e-06,-4.22e-06,-3.04e-05,21.0837
004710001,,2.55494,0.0488869,2.43004,2.67985,30.7978,2.58706,-1.64873,-1.41e-06,-3.98e-06,-3.26e-05,30.9502
004710002,,1.70554,0.0982401,1.53799,1.87309,30.7978,2.58706,-1.64873,-1.41e-06,-3.98e-06,-3.26e-05,30.9502
004710003,,1.13091,0.79713,0.229427,2.03239,30.7978,2.58706,-1.64873,-1.41e-06,-3.98e-06,-3.26e-05,30.9502
004710004,,0.611214,0.0480961,0.581817,0.640611,30.7978,2.58706,-1.64873,-1.41e-06,-3.98e-06,-3.26e-05,30.9502
004810001,,0.932183,0.0985904,0.840279,1.02409,27.1804,2.29295,-9.87872,-1.13e-05,7.32e-05,-1.41e-05,29.0107
004810002,,0.657379,0,0.657379,0.657379,27.1804,2.29295,-9.87872,-1.13e-05,7.32e-05,-1.41e-05,29.0107
004910001,,2.3451,0.599073,0.940214,3.74999,19.4042,1.69823,15.343,2.92e-05,-1.45e-05,-2.04e-05,24.7954
004910002,,3.50219,0.796432,0.712934,6.29144,19.4042,1.69823,15.343,2.92e-05,-1.45e-05,-2.04e-05,24.7954
005010001,,0.323709,0.0492924,0.307752,0.339665,3.63191,0.318885,-7.77423,4.14e-05,7.5e-05,1.23e-05,8.5866
005010002,,3.47755,0.601171,1.38695,5.56815,3.63191,0.318885,-7.77423,4.14e-05,7.5e-05,1.23e-05,8.5866
005110001,,0.969415,0.500844,0.483889,1.45494,22.0901,1.94619,-6.80576,-1.65e-06,1.52e-05,-1.02e-06,23.1965
005110002,,0.639804,0.0992496,0.576304,0.703304,22.0901,1.94619,-6.80576,-1.65e-06,1.52e-05,-1.02e-06,23.1965
005210001,,0.973622,0.499217,0.487573,1.45967,12.0087,1.10091,29.3556,-1.08e-05,2.17e-06,4.32e-06,31.736
005210002,,1.39834,0,1.39834,1.39834,12.0087,1.10091,29.3556,-1.08e-05,2.17e-06,4.32e-06,31.736
005210003,,2.06614,0.0490306,1.96484,2.16744,12.0087,1.10091,29.3556,-1.08e-05,2.17e-06,4.32e-06,31.736
005210004,,3.21134,0.0985636,2.89482,3.52786,12.0087,1.10091,29.3556,-1.08e-05,2.17e-06,4.32e-06,31.736
005310001,,0.925202,0.000917851,0.924353,0.926051,11.9037,1.11092,-12.271,-4.71e-05,1.47e-06,-4.91e-05,17.1321
005310002,,0.525268,0.19874,0.420877,0.62966,11.9037,1.11092,-12.271,-4.71e-05,1.47e-06,-4.91e-05,17.1321
005410001,,0.559914,0.40249,0.334554,0.785273,13.3284,1.26114,-13.9085,-2.15e-05,-3.03e-05,-2.33e-05,19.305
005710001,,0.632187,0.047668,0.602052,0.662322,20.2905,2.0309,-4.41239,-5.27e-06,3.96e-05,6.54e-06,20.8638
005710002,,0.411842,0.501188,0.205432,0.618253,20.2905,2.0309,-4.41239,-5.27e-06,3.96e-05,6.54e-06,20.8638
005710003,,0.279099,0.100662,0.251005,0.307194,20.2905,2.0309,-4.41239,-5.27e-06,3.96e-05,6.54e-06,20.8638
005910001,,0.439566,0.799539,0.0881159,0.791017,12.3475,1.26013,-15.2692,-5.37e-06,5.2e-05,-5e-08,19.6773
006110001,,0.883489,0.295115,0.622758,1.14422,16.1425,1.72743,-8.28153,4.3e-07,5.94e-05,4.89e-06,18.2249
006110002,,0.584228,0.0512586,0.554281,0.614174,16.1425,1.72743,-8.28153,4.3e-07,5.94e-05,4.89e-06,18.2249
006110003,,0.380443,0.0513974,0.36089,0.399997,16.1425,1.72743,-8.28153,4.3e-07,5.94e-05,4.89e-06,18.2249
006210001,,1.44222,0.301451,1.00746,1.87697,15.9204,1.72312,-22.0276,-5.94e-06,2.72e-05,-2.17e-06,27.2331
006210002,,2.16948,0.50285,1.07856,3.26041,15.9204,1.72312,-22.0276,-5.94e-06,2.72e-05,-2.17e-06,27.2331
006210003,,3.35178,0.0996511,3.01777,3.68578,15.9204,1.72312,-22.0276,-5.94e-06,2.72e-05,-2.17e-06,27.2331
006310001,,3.13817,0.786001,0.671564,5.60477,1.63527,0.184517,-7.27521,7.54e-06,8.16e-05,-2.03e-05,7.4588
006310002,,4.81735,0.0990694,4.3401,5.2946,1.63527,0.184517,-7.27521,7.54e-06,8.16e-05,-2.03e-05,7.4588
006310003,,6.98811,0.0984756,6.29995,7.67626,1.63527,0.184517,-7.27521,7.54e-06,8.16e-05,-2.03e-05,7.4588
006410001,,0.725294,0.0492874,0.689546,0.761042,17.1069,1.96447,-16.4436,9.51e-06,1.34e-05,-5.24e-06,23.8095
006410002,,12.029,0.0481382,11.4499,12.608,17.1069,1.96447,-16.4436,9.51e-06,1.34e-05,-5.24e-06,23.8095
006510001,,15.4667,0.00127881,15.4469,15.4865,19.0837,2.19828,-17.4833,2.32e-05,3.22e-05,-8.46e-05,25.974
006510002,,23.0452,0.0510292,21.8692,24.2212,19.0837,2.19828,-17.4833,2.32e-05,3.22e-05,-8.46e-05,25.974
006710001,,0.568986,0,0.568986,0.568986,7.6808,1.0428,25.9528,-2.13e-05,2.91e-05,5.13e-06,27.0856
006810001,,0.841906,0.203905,0.670237,1.01357,11.1884,1.58522,-22.2654,-1.98e-05,6.2e-05,-5.53e-06,24.9688
006810002,,1.15862,0.598481,0.465206,1.85203,11.1884,1.58522,-22.2654,-1.98e-05,6.2e-05,-5.53e-06,24.9688
007110001,,0.637919,0.498323,0.320029,0.955809,22.605,3.43,-1.81654,-1.74e-06,1.19e-05,8.7e-07,22.9358
007110002,,0.931956,0.398086,0.560957,1.30296,22.605,3.43,-1.81654,-1.74e-06,1.19e-05,8.7e-07,22.9358
007210001,,0.34563,0.10054,0.31088,0.38038,20.9946,3.23274,19.598,1.11e-05,-2.21e-05,-6.74e-06,28.9017
007210002,,2.74635,0.401322,1.64418,3.84852,20.9946,3.23274,19.598,1.11e-05,-2.21e-05,-6.74e-06,28.9017
007420001,,70.7409,0.397348,42.6321,98.8496,20.7594,3.2174,-1.31912,2.35e-06,4.26e-05,-2.68e-06,21.0482
007420002,,46.8337,0.0984362,42.2236,51.4439,20.7594,3.2174,-1.31912,2.35e-06,4.26e-05,-2.68e-06,21.0482
007510001,,1.87594,0.0486126,1.78475,1.96714,21.8665,3.42136,-18.405,-1.71e-05,1.37e-05,-1.78e-05,28.7853
007510002,,2.69783,0.0981818,2.43295,2.9627,21.8665,3.42136,-18.405,-1.71e-05,1.37e-05,-1.78e-05,28.7853
007620001,,4.7517,0.103384,4.26045,5.24295,13.9184,2.28861,-6.50758,5.74e-06,0.000107,-1.12e-05,15.5328
007620002,,1.06589,0.202478,0.850074,1.28171,13.9184,2.28861,-6.50758,5.74e-06,0.000107,-1.12e-05,15.5328
007620003,,1.63709,0.195701,1.31671,1.95747,13.9184,2.28861,-6.50758,5.74e-06,0.000107,-1.12e-05,15.5328
007620004,,2.58288,0.402735,1.54266,3.62309,13.9184,2.28861,-6.50758,5.74e-06,0.000107,-1.12e-05,15.5328
007710001,,3.0444,0.0519639,2.8862,3.2026,14.2794,2.40588,18.7575,1.37e-05,-6.32e-06,-9.58e-06,23.6967
007710002,,2.10056,0.010358,2.0788,2.12232,14.2794,2.40588,18.7575,1.37e-05,-6.32e-06,-9.58e-06,23.6967
007710003,,0.581888,0.0481358,0.553879,0.609898,14.2794,2.40588,18.7575,1.37e-05,-6.32e-06,-9.58e-06,23.6967
007710004,,0.361828,0.000956915,0.361481,0.362174,14.2794,2.40588,18.7575,1.37e-05,-6.32e-06,-9.58e-06,23.6967
007810001,,0.388203,0.0501155,0.368748,0.407658,10.1556,1.76163,4.00836,-1.96e-05,-2.85e-05,-3.07e-05,11.0595
007810002,,2.65846,0.702372,0.791233,4.52569,10.1556,1.76163,4.00836,-1.96e-05,-2.85e-05,-3.07e-05,11.0595
008110001,,5.7836,0.0504276,5.49195,6.07525,26.0147,4.65112,-11.6585,-8.23e-05,7.57e-05,-2.57e-05,28.885
008210001,,2.47238,0.700888,0.739518,4.20524,25.8779,4.65517,-3.33682,6.12e-06,1.18e-06,-1.27e-05,26.5041
008210002,,3.74147,0.50127,1.86598,5.61695,25.8779,4.65517,-3.33682,6.12e-06,1.18e-06,-1.27e-05,26.5041
008310001,,1.8764,0.00102603,1.87448,1.87833,13.0277,2.34529,11.1812,-1.9e-05,2.69e-05,-8.53e-05,17.328
008310002,,1.11143,0.495122,0.561137,1.66172,13.0277,2.34529,11.1812,-1.9e-05,2.69e-05,-8.53e-05,17.328
008310003,,0.785864,0.603995,0.311206,1.26052,13.0277,2.34529,11.1812,-1.9e-05,2.69e-05,-8.53e-05,17.328
008310004,,0.571674,0.0520024,0.541946,0.601402,13.0277,2.34529,11.1812,-1.9e-05,2.69e-05,-8.53e-05,17.328
008310005,,0.44395,0.100269,0.399436,0.488465,13.0277,2.34529,11.1812,-1.9e-05,2.69e-05,-8.53e-05,17.328
008310006,,0.276746,0.04797,0.263471,0.290022,13.0277,2.34529,11.1812,-1.9e-05,2.69e-05,-8.53e-05,17.328
008510001,,0.570205,0.198211,0.457184,0.683226,18.6314,3.52079,13.5492,-1.08e-05,2.84e-05,6.55e-06,23.3046
008610001,,0.51843,0.198504,0.41552,0.621341,26.2266,4.97288,11.1442,-1.14e-05,5.5e-05,2.34e-06,28.9268
008610002,,0.364419,0,0.364419,0.364419,26.2266,4.97288,11.1442,-1.14e-05,5.5e-05,2.34e-06,28.9268
008710001,,0.464391,0.20261,0.370301,0.558482,16.7783,3.22701,11.4572,-5.69e-06,-2.17e-05,-4.93e-05,20.5719
008710002,,0.661394,0.0981734,0.596463,0.726325,16.7783,3.22701,11.4572,-5.69e-06,-2.17e-05,-4.93e-05,20.5719
008710003,,0.994586,0.0505969,0.944263,1.04491,16.7783,3.22701,11.4572,-5.69e-06,-2.17e-05,-4.93e-05,20.5719
008710004,,1.42106,0.0483281,1.35238,1.48974,16.7783,3.22701,11.4572,-5.69e-06,-2.17e-05,-4.93e-05,20.5719
008810001,,15.2336,0.601117,6.07642,24.3908,27.5836,5.31046,-9.11979,7.82e-06,3.55e-05,2.5e-07,29.5334
008810002,,22.9702,0.0492614,21.8386,24.1017,27.5836,5.31046,-9.11979,7.82e-06,3.55e-05,2.5e-07,29.5334
008810003,,36.3952,0.304873,25.2992,47.4911,27.5836,5.31046,-9.11979,7.82e-06,3.55e-05,2.5e-07,29.5334
009010001,,0.589773,0.0116962,0.582875,0.596672,8.92218,1.76075,-20.0943,-3.38e-05,1.05e-05,-0.00012376,22.0556
009010002,,0.407505,0.0981767,0.367498,0.447513,8.92218,1.76075,-20.0943,-3.38e-05,1.05e-05,-0.00012376,22.0556
009110001,,4.85344,0.049101,4.61513,5.09175,24.3257,4.80999,-10.0216,1.78e-05,-5.21e-06,4.7e-06,26.7451
009110002,,6.8485,0.00226058,6.83302,6.86398,24.3257,4.80999,-10.0216,1.78e-05,-5.21e-06,4.7e-06,26.7451
009210001,,0.852422,0.0980009,0.768884,0.93596,21.1396,4.21276,0.671951,1.28e-05,-2.68e-06,-5.96e-05,21.5657
009210002,,1.31771,0.295468,0.928371,1.70705,21.1396,4.21276,0.671951,1.28e-05,-2.68e-06,-5.96e-05,21.5657
009210003,,1.94673,0.697289,0.589297,3.30417,21.1396,4.21276,0.671951,1.28e-05,-2.68e-06,-5.96e-05,21.5657
009310001,,7.02122,0.0491682,6.676,7.36644,29.625,5.95705,-6.91018,-1.83e-05,-8.63e-06,-2.72e-05,30.9981
009410001,,1.43485,0.398129,0.863594,2.00611,10.0274,2.02916,-11.1852,-6.23e-06,1.25e-05,1.25e-05,15.1584
009410002,,0.94493,0.761263,0.22559,1.66427,10.0274,2.02916,-11.1852,-6.23e-06,1.25e-05,1.25e-05,15.1584
009410003,,0.626206,0.0524685,0.59335,0.659063,10.0274,2.02916,-11.1852,-6.23e-06,1.25e-05,1.25e-05,15.1584
009410004,,0.411753,0.49615,0.207462,0.616044,10.0274,2.02916,-11.1852,-6.23e-06,1.25e-05,1.25e-05,15.1584
009510001,,2.88024,0.701377,0.860105,4.90038,11.5372,2.33703,-10.5654,-2.83e-05,1.79e-05,1.34e-05,15.8178
009510002,,1.59777,0.197381,1.2824,1.91314,11.5372,2.33703,-10.5654,-2.83e-05,1.79e-05,1.34e-05,15.8178
009520001,,2.57022,0.402637,1.53536,3.60509,11.6861,2.36723,-10.702,-2.59e-05,1.36e-05,9.3e-06,16.0231
009520002,,1.68253,0.202166,1.34238,2.02268,11.6861,2.36723,-10.702,-2.59e-05,1.36e-05,9.3e-06,16.0231
009710001,,1.18398,0.0976948,1.06832,1.29965,23.1524,4.94466,-2.12767,-5.67e-06,2.04e-05,-1.43e-05,23.7699
009710002,,0.767716,0.000425267,0.767389,0.768042,23.1524,4.94466,-2.12767,-5.67e-06,2.04e-05,-1.43e-05,23.7699
009810001,,0.987417,0.0976123,0.891033,1.0838,7.25837,1.5555,0.686093,-1.2e-05,2.55e-05,-4.2e-05,7.4549
009810002,,1.50097,0.303099,1.04603,1.95591,7.25837,1.5555,0.686093,-1.2e-05,2.55e-05,-4.2e-05,7.4549
010010001,,1.00946,0.396448,0.609262,1.40966,13.5198,2.93721,-16.5731,-2.26e-05,2.28e-05,-1.44e-05,21.5889
010010002,,0.563657,0.299959,0.394583,0.732731,13.5198,2.93721,-16.5731,-2.26e-05,2.28e-05,-1.44e-05,21.5889
010110001,,1.73465,0.501844,0.864125,2.60517,3.09846,0.674227,5.03838,1.11e-05,3.45e-05,-1.5e-06,5.9531
010110002,,2.47699,0.0212547,2.42434,2.52964,3.09846,0.674227,5.03838,1.11e-05,3.45e-05,-1.5e-06,5.9531
010110003,,3.85293,0.0513144,3.65522,4.05064,3.09846,0.674227,5.03838,1.11e-05,3.45e-05,-1.5e-06,5.9531
010120001,,5.04461,0.501407,2.51521,7.57401,3.0984,0.673787,5.03855,1.1e-05,3.48e-05,1.26e-06,5.9527
010120002,,3.36702,0.0477678,3.20619,3.52786,3.0984,0.673787,5.03855,1.1e-05,3.48e-05,1.26e-06,5.9527
010120003,,2.20156,0.0518535,2.0874,2.31572,3.0984,0.673787,5.03855,1.1e-05,3.48e-05,1.26e-06,5.9527
010210001,,1.72287,0.100102,1.55041,1.89533,4.14696,0.903519,0.400348,5.35e-05,3.77e-05,-5.06e-05,4.2626
010210002,,1.1686,0.104879,1.04604,1.29117,4.14696,0.903519,0.400348,5.35e-05,3.77e-05,-5.06e-05,4.2626
010210003,,0.837134,0.203797,0.666529,1.00774,4.14696,0.903519,0.400348,5.35e-05,3.77e-05,-5.06e-05,4.2626
